fecha,sk_fecha,anio,mes,dia,dia_semana
1989-09-05,2992,1989,9,5,1
1989-09-07,2993,1989,9,7,3
1989-09-08,2994,1989,9,8,4
1989-09-11,2995,1989,9,11,0
1989-09-25,2996,1989,9,25,0
1989-09-26,2997,1989,9,26,1
1989-09-27,2998,1989,9,27,2
1989-09-30,2999,1989,9,30,5
1989-10-06,3000,1989,10,6,4
1989-10-15,3001,1989,10,15,6
1989-10-26,3002,1989,10,26,3
1989-11-03,3003,1989,11,3,4
1989-11-08,3004,1989,11,8,2
1989-11-13,3005,1989,11,13,0
1989-11-15,3006,1989,11,15,2
1989-11-21,3007,1989,11,21,1
1989-11-23,3008,1989,11,23,3
1989-11-29,3009,1989,11,29,2
1989-11-30,3010,1989,11,30,3
1989-12-12,3011,1989,12,12,1
1989-12-13,3012,1989,12,13,2
1989-12-16,3013,1989,12,16,5
1989-12-19,3014,1989,12,19,1
1989-12-23,3015,1989,12,23,5
1989-12-25,3016,1989,12,25,0
1989-12-31,3017,1989,12,31,6
1990-01-02,3018,1990,1,2,1
1990-01-15,3019,1990,1,15,0
1990-01-16,3020,1990,1,16,1
1990-01-21,3021,1990,1,21,6
1990-01-23,3022,1990,1,23,1
1990-02-05,3023,1990,2,5,0
1990-02-07,3024,1990,2,7,2
1990-02-14,3025,1990,2,14,2
1990-02-16,3026,1990,2,16,4
1990-02-26,3027,1990,2,26,0
1990-03-05,3028,1990,3,5,0
1990-03-08,3029,1990,3,8,3
1990-03-09,3030,1990,3,9,4
1990-03-14,3031,1990,3,14,2
1990-03-16,3032,1990,3,16,4
1990-03-22,3033,1990,3,22,3
1990-03-23,3034,1990,3,23,4
1990-03-26,3035,1990,3,26,0
1990-03-28,3036,1990,3,28,2
1990-04-02,3037,1990,4,2,0
1990-04-03,3038,1990,4,3,1
1990-04-05,3039,1990,4,5,3
1990-04-07,3040,1990,4,7,5
1990-04-11,3041,1990,4,11,2
1990-04-19,3042,1990,4,19,3
1990-04-29,3043,1990,4,29,6
1990-04-30,3044,1990,4,30,0
1990-05-01,3045,1990,5,1,1
1990-05-12,3046,1990,5,12,5
1990-05-19,3047,1990,5,19,5
1990-05-20,3048,1990,5,20,6
1990-06-03,3049,1990,6,3,6
1990-06-10,3050,1990,6,10,6
1990-06-16,3051,1990,6,16,5
1990-06-25,3052,1990,6,25,0
1990-07-02,3053,1990,7,2,0
1990-07-04,3054,1990,7,4,2
1990-07-05,3055,1990,7,5,3
1990-07-08,3056,1990,7,8,6
1990-07-09,3057,1990,7,9,0
1990-07-10,3058,1990,7,10,1
1990-07-15,3059,1990,7,15,6
1990-07-26,3060,1990,7,26,3
1990-08-02,3061,1990,8,2,3
1990-08-05,3062,1990,8,5,6
1990-08-06,3063,1990,8,6,0
1990-08-10,3064,1990,8,10,4
1990-08-11,3065,1990,8,11,5
1990-08-12,3066,1990,8,12,6
1990-08-13,3067,1990,8,13,0
1990-08-18,3068,1990,8,18,5
1990-08-25,3069,1990,8,25,5
1990-08-29,3070,1990,8,29,2
1990-08-31,3071,1990,8,31,4
1990-09-19,3072,1990,9,19,2
1990-09-25,3073,1990,9,25,1
1990-10-02,3074,1990,10,2,1
1990-10-12,3075,1990,10,12,4
1990-10-16,3076,1990,10,16,1
1990-10-24,3077,1990,10,24,2
1990-10-30,3078,1990,10,30,1
1990-11-07,3079,1990,11,7,2
1990-11-13,3080,1990,11,13,1
1990-11-19,3081,1990,11,19,0
1990-11-26,3082,1990,11,26,0
1990-12-02,3083,1990,12,2,6
1990-12-09,3084,1990,12,9,6
1990-12-12,3085,1990,12,12,2
1990-12-13,3086,1990,12,13,3
1990-12-15,3087,1990,12,15,5
1990-12-16,3088,1990,12,16,6
1990-12-30,3089,1990,12,30,6
1991-01-13,3090,1991,1,13,6
1991-01-15,3091,1991,1,15,1
1991-01-26,3092,1991,1,26,5
1991-01-30,3093,1991,1,30,2
1991-01-31,3094,1991,1,31,3
1991-02-02,3095,1991,2,2,5
1991-02-10,3096,1991,2,10,6
1991-02-12,3097,1991,2,12,1
1991-02-14,3098,1991,2,14,3
1991-02-16,3099,1991,2,16,5
1991-02-17,3100,1991,2,17,6
1991-02-21,3101,1991,2,21,3
1991-02-22,3102,1991,2,22,4
1991-03-06,3103,1991,3,6,2
1991-03-08,3104,1991,3,8,4
1991-03-09,3105,1991,3,9,5
1991-03-10,3106,1991,3,10,6
1991-03-13,3107,1991,3,13,2
1991-03-17,3108,1991,3,17,6
1991-03-22,3109,1991,3,22,4
1991-03-23,3110,1991,3,23,5
1991-03-28,3111,1991,3,28,3
1991-04-10,3112,1991,4,10,2
1991-04-13,3113,1991,4,13,5
1991-04-14,3114,1991,4,14,6
1991-04-15,3115,1991,4,15,0
1991-04-20,3116,1991,4,20,5
1991-04-25,3117,1991,4,25,3
1991-05-01,3118,1991,5,1,2
1991-05-07,3119,1991,5,7,1
1991-05-18,3120,1991,5,18,5
1991-06-21,3121,1991,6,21,4
1991-06-23,3122,1991,6,23,6
1991-06-28,3123,1991,6,28,4
1991-07-03,3124,1991,7,3,2
1991-07-07,3125,1991,7,7,6
1991-07-10,3126,1991,7,10,2
1991-07-16,3127,1991,7,16,1
1991-07-18,3128,1991,7,18,3
1991-07-19,3129,1991,7,19,4
1991-07-23,3130,1991,7,23,1
1991-07-26,3131,1991,7,26,4
1991-07-28,3132,1991,7,28,6
1991-08-04,3133,1991,8,4,6
1991-08-21,3134,1991,8,21,2
1991-08-22,3135,1991,8,22,3
1991-08-26,3136,1991,8,26,0
1991-09-05,3137,1991,9,5,3
1991-09-17,3138,1991,9,17,1
1991-09-18,3139,1991,9,18,2
1991-09-23,3140,1991,9,23,0
1991-09-28,3141,1991,9,28,5
1991-10-05,3142,1991,10,5,5
1991-10-09,3143,1991,10,9,2
1991-10-11,3144,1991,10,11,4
1991-10-16,3145,1991,10,16,2
1991-10-18,3146,1991,10,18,4
1991-10-25,3147,1991,10,25,4
1991-10-26,3148,1991,10,26,5
1991-10-27,3149,1991,10,27,6
1991-11-06,3150,1991,11,6,2
1991-11-13,3151,1991,11,13,2
1991-11-19,3152,1991,11,19,1
1991-11-20,3153,1991,11,20,2
1991-11-23,3154,1991,11,23,5
1991-11-27,3155,1991,11,27,2
1991-12-03,3156,1991,12,3,1
1991-12-09,3157,1991,12,9,0
1991-12-23,3158,1991,12,23,0
1991-12-24,3159,1991,12,24,1
1991-12-25,3160,1991,12,25,2
1992-01-12,3161,1992,1,12,6
1992-02-10,3162,1992,2,10,0
1992-02-17,3163,1992,2,17,0
1992-03-08,3164,1992,3,8,6
1992-03-09,3165,1992,3,9,0
1992-03-13,3166,1992,3,13,4
1992-03-14,3167,1992,3,14,5
1992-03-15,3168,1992,3,15,6
1992-04-07,3169,1992,4,7,1
1992-04-11,3170,1992,4,11,5
1992-04-15,3171,1992,4,15,2
1992-04-20,3172,1992,4,20,0
1992-04-23,3173,1992,4,23,3
1992-04-29,3174,1992,4,29,2
1992-05-03,3175,1992,5,3,6
1992-05-04,3176,1992,5,4,0
1992-05-16,3177,1992,5,16,5
1992-05-18,3178,1992,5,18,0
1992-05-20,3179,1992,5,20,2
1992-06-03,3180,1992,6,3,2
1992-06-10,3181,1992,6,10,2
1992-06-12,3182,1992,6,12,4
1992-06-25,3183,1992,6,25,3
1992-06-27,3184,1992,6,27,5
1992-07-04,3185,1992,7,4,5
1992-07-07,3186,1992,7,7,1
1992-07-09,3187,1992,7,9,3
1992-07-12,3188,1992,7,12,6
1992-07-16,3189,1992,7,16,3
1992-07-22,3190,1992,7,22,2
1992-08-11,3191,1992,8,11,1
1992-08-19,3192,1992,8,19,2
1992-08-24,3193,1992,8,24,0
1992-08-26,3194,1992,8,26,2
1992-08-31,3195,1992,8,31,0
1992-09-07,3196,1992,9,7,0
1992-09-09,3197,1992,9,9,2
1992-09-23,3198,1992,9,23,2
1992-09-26,3199,1992,9,26,5
1992-09-27,3200,1992,9,27,6
1992-10-01,3201,1992,10,1,3
1992-10-05,3202,1992,10,5,0
1992-10-07,3203,1992,10,7,2
1992-10-18,3204,1992,10,18,6
1992-11-01,3205,1992,11,1,6
1992-11-04,3206,1992,11,4,2
1992-11-07,3207,1992,11,7,5
1992-11-08,3208,1992,11,8,6
1992-11-10,3209,1992,11,10,1
1992-11-11,3210,1992,11,11,2
1992-11-14,3211,1992,11,14,5
1992-11-23,3212,1992,11,23,0
1992-11-26,3213,1992,11,26,3
1992-11-28,3214,1992,11,28,5
1992-11-29,3215,1992,11,29,6
1992-11-30,3216,1992,11,30,0
1992-12-01,3217,1992,12,1,1
1992-12-02,3218,1992,12,2,2
1992-12-09,3219,1992,12,9,2
1992-12-10,3220,1992,12,10,3
1992-12-13,3221,1992,12,13,6
1992-12-14,3222,1992,12,14,0
1992-12-17,3223,1992,12,17,3
1992-12-23,3224,1992,12,23,2
1992-12-24,3225,1992,12,24,3
1993-01-06,3226,1993,1,6,2
1993-01-15,3227,1993,1,15,4
1993-01-21,3228,1993,1,21,3
1993-02-03,3229,1993,2,3,2
1993-02-07,3230,1993,2,7,6
1993-02-09,3231,1993,2,9,1
1993-02-13,3232,1993,2,13,5
1993-02-14,3233,1993,2,14,6
1993-02-17,3234,1993,2,17,2
1993-02-18,3235,1993,2,18,3
1993-02-19,3236,1993,2,19,4
1993-02-20,3237,1993,2,20,5
1993-03-03,3238,1993,3,3,2
1993-03-04,3239,1993,3,4,3
1993-03-08,3240,1993,3,8,0
1993-03-10,3241,1993,3,10,2
1993-03-13,3242,1993,3,13,5
1993-03-14,3243,1993,3,14,6
1993-04-03,3244,1993,4,3,5
1993-04-06,3245,1993,4,6,1
1993-04-20,3246,1993,4,20,1
1993-04-22,3247,1993,4,22,3
1993-05-01,3248,1993,5,1,5
1993-05-12,3249,1993,5,12,2
1993-05-14,3250,1993,5,14,4
1993-05-15,3251,1993,5,15,5
1993-05-23,3252,1993,5,23,6
1993-05-27,3253,1993,5,27,3
1993-06-01,3254,1993,6,1,1
1993-06-14,3255,1993,6,14,0
1993-06-15,3256,1993,6,15,1
1993-06-17,3257,1993,6,17,3
1993-06-20,3258,1993,6,20,6
1993-06-21,3259,1993,6,21,0
1993-06-25,3260,1993,6,25,4
1993-06-26,3261,1993,6,26,5
1993-07-03,3262,1993,7,3,5
1993-07-04,3263,1993,7,4,6
1993-07-10,3264,1993,7,10,5
1993-07-18,3265,1993,7,18,6
1993-08-03,3266,1993,8,3,1
1993-08-09,3267,1993,8,9,0
1993-08-10,3268,1993,8,10,1
1993-08-12,3269,1993,8,12,3
1993-08-19,3270,1993,8,19,3
1993-08-21,3271,1993,8,21,5
1993-08-23,3272,1993,8,23,0
1993-08-25,3273,1993,8,25,2
1993-09-02,3274,1993,9,2,3
1993-09-12,3275,1993,9,12,6
1993-09-16,3276,1993,9,16,3
1993-09-20,3277,1993,9,20,0
1993-09-22,3278,1993,9,22,2
1993-10-04,3279,1993,10,4,0
1993-10-05,3280,1993,10,5,1
1993-10-17,3281,1993,10,17,6
1993-10-23,3282,1993,10,23,5
1993-10-27,3283,1993,10,27,2
1993-10-30,3284,1993,10,30,5
1993-11-08,3285,1993,11,8,0
1993-11-09,3286,1993,11,9,1
1993-11-10,3287,1993,11,10,2
1993-11-19,3288,1993,11,19,4
1993-11-21,3289,1993,11,21,6
1993-11-23,3290,1993,11,23,1
1993-11-25,3291,1993,11,25,3
1993-11-29,3292,1993,11,29,0
1993-12-06,3293,1993,12,6,0
1993-12-11,3294,1993,12,11,5
1993-12-13,3295,1993,12,13,0
1993-12-18,3296,1993,12,18,5
1993-12-23,3297,1993,12,23,3
1993-12-25,3298,1993,12,25,5
1993-12-28,3299,1993,12,28,1
1994-01-05,3300,1994,1,5,2
1994-01-12,3301,1994,1,12,2
1994-01-19,3302,1994,1,19,2
1994-01-21,3303,1994,1,21,4
1994-01-27,3304,1994,1,27,3
1994-02-08,3305,1994,2,8,1
1994-02-09,3306,1994,2,9,2
1994-02-18,3307,1994,2,18,4
1994-02-21,3308,1994,2,21,0
1994-02-23,3309,1994,2,23,2
1994-02-26,3310,1994,2,26,5
1994-03-06,3311,1994,3,6,6
1994-03-11,3312,1994,3,11,4
1994-03-29,3313,1994,3,29,1
1994-04-02,3314,1994,4,2,5
1994-04-04,3315,1994,4,4,0
1994-04-09,3316,1994,4,9,5
1994-04-10,3317,1994,4,10,6
1994-04-16,3318,1994,4,16,5
1994-04-20,3319,1994,4,20,2
1994-04-22,3320,1994,4,22,4
1994-04-23,3321,1994,4,23,5
1994-04-27,3322,1994,4,27,2
1994-05-01,3323,1994,5,1,6
1994-05-09,3324,1994,5,9,0
1994-05-10,3325,1994,5,10,1
1994-05-15,3326,1994,5,15,6
1994-05-24,3327,1994,5,24,1
1994-05-28,3328,1994,5,28,5
1994-06-13,3329,1994,6,13,0
1994-06-17,3330,1994,6,17,4
1994-06-25,3331,1994,6,25,5
1994-07-01,3332,1994,7,1,4
1994-07-03,3333,1994,7,3,6
1994-07-07,3334,1994,7,7,3
1994-07-09,3335,1994,7,9,5
1994-07-10,3336,1994,7,10,6
1994-07-13,3337,1994,7,13,2
1994-07-19,3338,1994,7,19,1
1994-07-22,3339,1994,7,22,4
1994-07-23,3340,1994,7,23,5
1994-08-13,3341,1994,8,13,5
1994-08-15,3342,1994,8,15,0
1994-08-18,3343,1994,8,18,3
1994-08-19,3344,1994,8,19,4
1994-09-08,3345,1994,9,8,3
1994-09-14,3346,1994,9,14,2
1994-09-17,3347,1994,9,17,5
1994-09-20,3348,1994,9,20,1
1994-09-22,3349,1994,9,22,3
1994-09-24,3350,1994,9,24,5
1994-10-10,3351,1994,10,10,0
1994-10-24,3352,1994,10,24,0
1994-10-25,3353,1994,10,25,1
1994-10-26,3354,1994,10,26,2
1994-10-27,3355,1994,10,27,3
1994-11-03,3356,1994,11,3,3
1994-11-05,3357,1994,11,5,5
1994-11-14,3358,1994,11,14,0
1994-11-24,3359,1994,11,24,3
1994-11-26,3360,1994,11,26,5
1994-11-28,3361,1994,11,28,0
1994-11-29,3362,1994,11,29,1
1994-12-05,3363,1994,12,5,0
1994-12-06,3364,1994,12,6,1
1994-12-08,3365,1994,12,8,3
1994-12-16,3366,1994,12,16,4
1994-12-18,3367,1994,12,18,6
1995-01-01,3368,1995,1,1,6
1995-01-09,3369,1995,1,9,0
1995-01-10,3370,1995,1,10,1
1995-01-19,3371,1995,1,19,3
1995-01-20,3372,1995,1,20,4
1995-01-23,3373,1995,1,23,0
1995-01-26,3374,1995,1,26,3
1995-02-10,3375,1995,2,10,4
1995-02-11,3376,1995,2,11,5
1995-02-13,3377,1995,2,13,0
1995-03-01,3378,1995,3,1,2
1995-03-04,3379,1995,3,4,5
1995-03-11,3380,1995,3,11,5
1995-03-21,3381,1995,3,21,1
1995-03-26,3382,1995,3,26,6
1995-04-08,3383,1995,4,8,5
1995-04-09,3384,1995,4,9,6
1995-04-13,3385,1995,4,13,3
1995-04-14,3386,1995,4,14,4
1995-04-24,3387,1995,4,24,0
1995-04-30,3388,1995,4,30,6
1995-05-06,3389,1995,5,6,5
1995-05-07,3390,1995,5,7,6
1995-05-12,3391,1995,5,12,4
1995-05-15,3392,1995,5,15,0
1995-05-20,3393,1995,5,20,5
1995-05-24,3394,1995,5,24,2
1995-05-29,3395,1995,5,29,0
1995-05-30,3396,1995,5,30,1
1995-06-07,3397,1995,6,7,2
1995-06-08,3398,1995,6,8,3
1995-06-16,3399,1995,6,16,4
1995-06-17,3400,1995,6,17,5
1995-06-20,3401,1995,6,20,1
1995-06-23,3402,1995,6,23,4
1995-06-29,3403,1995,6,29,3
1995-07-17,3404,1995,7,17,0
1995-07-18,3405,1995,7,18,1
1995-07-26,3406,1995,7,26,2
1995-07-29,3407,1995,7,29,5
1995-07-31,3408,1995,7,31,0
1995-08-06,3409,1995,8,6,6
1995-08-08,3410,1995,8,8,1
1995-08-11,3411,1995,8,11,4
1995-08-24,3412,1995,8,24,3
1995-08-29,3413,1995,8,29,1
1995-09-05,3414,1995,9,5,1
1995-09-29,3415,1995,9,29,4
1995-10-04,3416,1995,10,4,2
1995-10-05,3417,1995,10,5,3
1995-10-08,3418,1995,10,8,6
1995-10-11,3419,1995,10,11,2
1995-10-13,3420,1995,10,13,4
1995-10-17,3421,1995,10,17,1
1995-10-27,3422,1995,10,27,4
1995-10-30,3423,1995,10,30,0
1995-10-31,3424,1995,10,31,1
1995-11-10,3425,1995,11,10,4
1995-11-18,3426,1995,11,18,5
1995-11-21,3427,1995,11,21,1
1995-11-23,3428,1995,11,23,3
1995-11-27,3429,1995,11,27,0
1995-11-29,3430,1995,11,29,2
1995-12-02,3431,1995,12,2,5
1995-12-03,3432,1995,12,3,6
1995-12-05,3433,1995,12,5,1
1995-12-14,3434,1995,12,14,3
1995-12-24,3435,1995,12,24,6
1995-12-27,3436,1995,12,27,2
1995-12-28,3437,1995,12,28,3
1995-12-31,3438,1995,12,31,6
1996-01-05,3439,1996,1,5,4
1996-01-08,3440,1996,1,8,0
1996-01-31,3441,1996,1,31,2
1996-02-03,3442,1996,2,3,5
1996-02-15,3443,1996,2,15,3
1996-02-20,3444,1996,2,20,1
1996-02-27,3445,1996,2,27,1
1996-02-28,3446,1996,2,28,2
1996-03-08,3447,1996,3,8,4
1996-03-10,3448,1996,3,10,6
1996-03-13,3449,1996,3,13,2
1996-03-21,3450,1996,3,21,3
1996-03-28,3451,1996,3,28,3
1996-03-29,3452,1996,3,29,4
1996-03-30,3453,1996,3,30,5
1996-03-31,3454,1996,3,31,6
1996-04-02,3455,1996,4,2,1
1996-04-10,3456,1996,4,10,2
1996-04-15,3457,1996,4,15,0
1996-04-18,3458,1996,4,18,3
1996-05-03,3459,1996,5,3,4
1996-05-06,3460,1996,5,6,0
1996-05-09,3461,1996,5,9,3
1996-05-13,3462,1996,5,13,0
1996-05-19,3463,1996,5,19,6
1996-05-21,3464,1996,5,21,1
1996-05-23,3465,1996,5,23,3
1996-05-28,3466,1996,5,28,1
1996-06-01,3467,1996,6,1,5
1996-06-04,3468,1996,6,4,1
1996-06-06,3469,1996,6,6,3
1996-06-07,3470,1996,6,7,4
1996-06-21,3471,1996,6,21,4
1996-06-27,3472,1996,6,27,3
1996-07-01,3473,1996,7,1,0
1996-07-02,3474,1996,7,2,1
1996-07-07,3475,1996,7,7,6
1996-07-09,3476,1996,7,9,1
1996-07-10,3477,1996,7,10,2
1996-07-19,3478,1996,7,19,4
1996-07-22,3479,1996,7,22,0
1996-07-24,3480,1996,7,24,2
1996-07-26,3481,1996,7,26,4
1996-08-04,3482,1996,8,4,6
1996-08-11,3483,1996,8,11,6
1996-08-28,3484,1996,8,28,2
1996-09-04,3485,1996,9,4,2
1996-09-07,3486,1996,9,7,5
1996-09-18,3487,1996,9,18,2
1996-09-23,3488,1996,9,23,0
1996-09-28,3489,1996,9,28,5
1996-10-01,3490,1996,10,1,1
1996-10-10,3491,1996,10,10,3
1996-10-20,3492,1996,10,20,6
1996-10-24,3493,1996,10,24,3
1996-11-02,3494,1996,11,2,5
1996-11-05,3495,1996,11,5,1
1996-11-07,3496,1996,11,7,3
1996-11-11,3497,1996,11,11,0
1996-11-25,3498,1996,11,25,0
1996-12-03,3499,1996,12,3,1
1996-12-10,3500,1996,12,10,1
1996-12-11,3501,1996,12,11,2
1996-12-12,3502,1996,12,12,3
1996-12-15,3503,1996,12,15,6
1996-12-16,3504,1996,12,16,0
1996-12-27,3505,1996,12,27,4
1996-12-29,3506,1996,12,29,6
1997-01-02,3507,1997,1,2,3
1997-01-12,3508,1997,1,12,6
1997-01-13,3509,1997,1,13,0
1997-01-16,3510,1997,1,16,3
1997-01-18,3511,1997,1,18,5
1997-01-20,3512,1997,1,20,0
1997-01-23,3513,1997,1,23,3
1997-01-25,3514,1997,1,25,5
1997-01-26,3515,1997,1,26,6
1997-01-30,3516,1997,1,30,3
1997-01-31,3517,1997,1,31,4
1997-02-13,3518,1997,2,13,3
1997-02-23,3519,1997,2,23,6
1997-03-01,3520,1997,3,1,5
1997-03-03,3521,1997,3,3,0
1997-03-04,3522,1997,3,4,1
1997-03-14,3523,1997,3,14,4
1997-03-21,3524,1997,3,21,4
1997-03-23,3525,1997,3,23,6
1997-03-27,3526,1997,3,27,3
1997-04-04,3527,1997,4,4,4
1997-04-13,3528,1997,4,13,6
1997-04-14,3529,1997,4,14,0
1997-04-17,3530,1997,4,17,3
1997-04-30,3531,1997,4,30,2
1997-05-02,3532,1997,5,2,4
1997-05-04,3533,1997,5,4,6
1997-05-06,3534,1997,5,6,1
1997-05-13,3535,1997,5,13,1
1997-05-19,3536,1997,5,19,0
1997-05-29,3537,1997,5,29,3
1997-06-16,3538,1997,6,16,0
1997-06-21,3539,1997,6,21,5
1997-06-25,3540,1997,6,25,2
1997-06-29,3541,1997,6,29,6
1997-07-09,3542,1997,7,9,2
1997-07-14,3543,1997,7,14,0
1997-07-22,3544,1997,7,22,1
1997-08-01,3545,1997,8,1,4
1997-08-03,3546,1997,8,3,6
1997-08-10,3547,1997,8,10,6
1997-08-13,3548,1997,8,13,2
1997-08-14,3549,1997,8,14,3
1997-08-18,3550,1997,8,18,0
1997-09-05,3551,1997,9,5,4
1997-09-13,3552,1997,9,13,5
1997-09-14,3553,1997,9,14,6
1997-09-18,3554,1997,9,18,3
1997-09-27,3555,1997,9,27,5
1997-10-04,3556,1997,10,4,5
1997-10-09,3557,1997,10,9,3
1997-10-19,3558,1997,10,19,6
1997-10-22,3559,1997,10,22,2
1997-10-26,3560,1997,10,26,6
1997-10-28,3561,1997,10,28,1
1997-11-01,3562,1997,11,1,5
1997-11-07,3563,1997,11,7,4
1997-11-09,3564,1997,11,9,6
1997-11-10,3565,1997,11,10,0
1997-11-14,3566,1997,11,14,4
1997-11-16,3567,1997,11,16,6
1997-11-21,3568,1997,11,21,4
1997-12-08,3569,1997,12,8,0
1997-12-09,3570,1997,12,9,1
1997-12-26,3571,1997,12,26,4
1998-01-05,3572,1998,1,5,0
1998-01-09,3573,1998,1,9,4
1998-01-12,3574,1998,1,12,0
1998-01-13,3575,1998,1,13,1
1998-01-19,3576,1998,1,19,0
1998-01-21,3577,1998,1,21,2
1998-01-24,3578,1998,1,24,5
1998-01-26,3579,1998,1,26,0
1998-01-27,3580,1998,1,27,1
1998-02-01,3581,1998,2,1,6
1998-02-12,3582,1998,2,12,3
1998-02-16,3583,1998,2,16,0
1998-02-23,3584,1998,2,23,0
1998-02-26,3585,1998,2,26,3
1998-03-02,3586,1998,3,2,0
1998-03-04,3587,1998,3,4,2
1998-03-08,3588,1998,3,8,6
1998-03-09,3589,1998,3,9,0
1998-03-15,3590,1998,3,15,6
1998-03-28,3591,1998,3,28,5
1998-03-31,3592,1998,3,31,1
1998-04-03,3593,1998,4,3,4
1998-04-04,3594,1998,4,4,5
1998-04-07,3595,1998,4,7,1
1998-04-09,3596,1998,4,9,3
1998-04-14,3597,1998,4,14,1
1998-04-15,3598,1998,4,15,2
1998-04-24,3599,1998,4,24,4
1998-04-25,3600,1998,4,25,5
1998-04-29,3601,1998,4,29,2
1998-05-20,3602,1998,5,20,2
1998-05-24,3603,1998,5,24,6
1998-05-27,3604,1998,5,27,2
1998-05-31,3605,1998,5,31,6
1998-06-01,3606,1998,6,1,0
1998-06-19,3607,1998,6,19,4
1998-06-21,3608,1998,6,21,6
1998-06-28,3609,1998,6,28,6
1998-06-29,3610,1998,6,29,0
1998-07-01,3611,1998,7,1,2
1998-07-02,3612,1998,7,2,3
1998-07-07,3613,1998,7,7,1
1998-07-10,3614,1998,7,10,4
1998-07-14,3615,1998,7,14,1
1998-07-15,3616,1998,7,15,2
1998-07-16,3617,1998,7,16,3
1998-07-17,3618,1998,7,17,4
1998-07-23,3619,1998,7,23,3
1998-07-25,3620,1998,7,25,5
1998-07-30,3621,1998,7,30,3
1998-08-02,3622,1998,8,2,6
1998-08-07,3623,1998,8,7,4
1998-08-08,3624,1998,8,8,5
1998-09-01,3625,1998,9,1,1
1998-09-03,3626,1998,9,3,3
1998-09-05,3627,1998,9,5,5
1998-09-24,3628,1998,9,24,3
1998-09-26,3629,1998,9,26,5
1998-10-01,3630,1998,10,1,3
1998-10-03,3631,1998,10,3,5
1998-10-05,3632,1998,10,5,0
1998-10-07,3633,1998,10,7,2
1998-10-11,3634,1998,10,11,6
1998-10-20,3635,1998,10,20,1
1998-10-27,3636,1998,10,27,1
1998-11-03,3637,1998,11,3,1
1998-11-08,3638,1998,11,8,6
1998-11-15,3639,1998,11,15,6
1998-11-17,3640,1998,11,17,1
1998-11-24,3641,1998,11,24,1
1998-11-25,3642,1998,11,25,2
1998-12-07,3643,1998,12,7,0
1998-12-12,3644,1998,12,12,5
1998-12-15,3645,1998,12,15,1
1998-12-19,3646,1998,12,19,5
1998-12-26,3647,1998,12,26,5
1998-12-30,3648,1998,12,30,2
1999-01-09,3649,1999,1,9,5
1999-01-16,3650,1999,1,16,5
1999-01-17,3651,1999,1,17,6
1999-01-18,3652,1999,1,18,0
1999-01-19,3653,1999,1,19,1
1999-01-21,3654,1999,1,21,3
1999-01-27,3655,1999,1,27,2
1999-02-01,3656,1999,2,1,0
1999-02-07,3657,1999,2,7,6
1999-02-13,3658,1999,2,13,5
1999-02-21,3659,1999,2,21,6
1999-02-23,3660,1999,2,23,1
1999-02-26,3661,1999,2,26,4
1999-02-28,3662,1999,2,28,6
1999-03-10,3663,1999,3,10,2
1999-03-22,3664,1999,3,22,0
1999-03-25,3665,1999,3,25,3
1999-03-31,3666,1999,3,31,2
1999-04-12,3667,1999,4,12,0
1999-04-18,3668,1999,4,18,6
1999-04-21,3669,1999,4,21,2
1999-05-08,3670,1999,5,8,5
1999-05-20,3671,1999,5,20,3
1999-05-25,3672,1999,5,25,1
1999-05-29,3673,1999,5,29,5
1999-06-06,3674,1999,6,6,6
1999-06-07,3675,1999,6,7,0
1999-06-11,3676,1999,6,11,4
1999-06-14,3677,1999,6,14,0
1999-06-24,3678,1999,6,24,3
1999-06-26,3679,1999,6,26,5
1999-06-27,3680,1999,6,27,6
1999-06-29,3681,1999,6,29,1
1999-06-30,3682,1999,6,30,2
1999-07-04,3683,1999,7,4,6
1999-07-05,3684,1999,7,5,0
1999-07-07,3685,1999,7,7,2
1999-07-09,3686,1999,7,9,4
1999-07-10,3687,1999,7,10,5
1999-07-18,3688,1999,7,18,6
1999-07-30,3689,1999,7,30,4
1999-08-04,3690,1999,8,4,2
1999-08-06,3691,1999,8,6,4
1999-08-07,3692,1999,8,7,5
1999-08-09,3693,1999,8,9,0
1999-08-14,3694,1999,8,14,5
1999-08-23,3695,1999,8,23,0
1999-08-30,3696,1999,8,30,0
1999-08-31,3697,1999,8,31,1
1999-09-06,3698,1999,9,6,0
1999-09-14,3699,1999,9,14,1
1999-09-19,3700,1999,9,19,6
1999-09-25,3701,1999,9,25,5
1999-09-30,3702,1999,9,30,3
1999-10-03,3703,1999,10,3,6
1999-10-07,3704,1999,10,7,3
1999-10-19,3705,1999,10,19,1
1999-10-26,3706,1999,10,26,1
1999-10-27,3707,1999,10,27,2
1999-11-01,3708,1999,11,1,0
1999-11-13,3709,1999,11,13,5
1999-11-14,3710,1999,11,14,6
1999-11-20,3711,1999,11,20,5
1999-11-24,3712,1999,11,24,2
1999-12-04,3713,1999,12,4,5
1999-12-08,3714,1999,12,8,2
1999-12-11,3715,1999,12,11,5
1999-12-16,3716,1999,12,16,3
1999-12-22,3717,1999,12,22,2
1999-12-28,3718,1999,12,28,1
2000-01-04,3719,2000,1,4,1
2000-01-12,3720,2000,1,12,2
2000-01-13,3721,2000,1,13,3
2000-01-14,3722,2000,1,14,4
2000-01-26,3723,2000,1,26,2
2000-01-29,3724,2000,1,29,5
2000-02-06,3725,2000,2,6,6
2000-02-20,3726,2000,2,20,6
